,group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
459,Endothelial,Timp4,73.841934,6.8134203,0.0,0.0,0.646702440713173,0.026809003960969954
460,Endothelial,Rbp7,73.63943,6.857481,0.0,0.0,0.6460100398130517,0.02830644382185296
461,Endothelial,Thrsp,73.57222,6.9813857,0.0,0.0,0.6402977323870521,0.01574727079509226
462,Endothelial,Pim3,73.498795,2.8197107,0.0,0.0,0.7784317119612255,0.36238044633368754
463,Endothelial,Lmo7,73.474915,6.3762445,0.0,0.0,0.6428942357625065,0.02183363926190706
464,Endothelial,Car4,72.9028,7.2286835,0.0,0.0,0.6342392245109919,0.01647183846971307
465,Endothelial,Plxna2,71.3761,2.8116658,0.0,0.0,0.7486584732560152,0.31871316780987347
466,Endothelial,Pparg,71.35811,3.8117936,0.0,0.0,0.6858230915700191,0.11651048207902619
467,Endothelial,Plekhg1,71.0054,2.7936096,0.0,0.0,0.7522935779816514,0.33929088976910443
468,Endothelial,Gimap4,70.817955,5.4313197,0.0,0.0,0.6299117188852346,0.02507004154188001
469,Endothelial,Tsc22d1,70.609924,2.5930138,0.0,0.0,0.7857019214124978,0.45188870640517825
470,Endothelial,Jcad,70.19078,2.8708017,0.0,0.0,0.7239051410766834,0.3108878369239687
471,Endothelial,Ets2,69.603615,2.4630902,0.0,0.0,0.7884715250129826,0.40126557820500436
472,Endothelial,Clec14a,69.39365,4.9235034,0.0,0.0,0.6273152155097802,0.06434160950632789
473,Endothelial,Map4k3,68.96648,2.4517157,0.0,0.0,0.7664877964341353,0.4359482175635204
474,Endothelial,Rasgrf2,68.86312,6.753636,0.0,0.0,0.6001384801800242,0.0156023572601681
475,Endothelial,Abcg2,68.73173,3.0558293,0.0,0.0,0.7014021118227454,0.26311467491063667
476,Endothelial,Slc26a10,67.775566,6.548229,0.0,0.0,0.5928682707287519,0.020529417447589605
477,Endothelial,Cmtm8,67.69489,6.5801134,0.0,0.0,0.5907910680283884,0.01758284223746498
478,Endothelial,Samd12,67.57951,6.253732,0.0,0.0,0.5939068720789337,0.023717515215921168
479,Endothelial,Bcam,67.54086,4.2816973,0.0,0.0,0.6287000173100225,0.08351850062795865
480,Endothelial,Aqp1,67.44513,5.999497,0.0,0.0,0.6115630950320236,0.07105593662448073
481,Endothelial,Uaca,67.36047,2.5173125,0.0,0.0,0.7387917604292885,0.3732972659646411
482,Endothelial,Cyp4b1,67.07537,5.0689206,0.0,0.0,0.6065431885061451,0.05497053424789875
483,Endothelial,Tmem140,67.01592,2.3463464,0.0,0.0,0.7541976804569845,0.42783305960776735
484,Endothelial,Fry,66.92142,2.9831574,0.0,0.0,0.7081530205989268,0.24326152062602646
485,Endothelial,Plscr2,66.764626,4.3109655,0.0,0.0,0.6252380128094166,0.10182591054004445
486,Endothelial,Plxnd1,66.68988,3.0222626,0.0,0.0,0.681668686169292,0.2495894116510482
487,Endothelial,Rapgef3,66.5173,4.64121,0.0,0.0,0.605331486930933,0.0669983576466042
488,Endothelial,Flnb,66.11806,2.692905,0.0,0.0,0.7188852345508049,0.29803883682735965
489,Endothelial,Nes,65.47547,3.7672257,0.0,0.0,0.6326813224857192,0.11839435803304028
490,Endothelial,Ndrg1,65.38439,2.90278,0.0,0.0,0.6856499913449887,0.24722249058062024
491,Endothelial,Adamts9,65.29037,4.106278,0.0,0.0,0.6252380128094166,0.12394937687179983
492,Endothelial,Cracr2b,65.19036,4.2137494,0.0,0.0,0.6055045871559633,0.08395324123273114
493,Endothelial,Pde2a,64.83341,4.460837,0.0,0.0,0.5968495759044486,0.06883392908897691
494,Endothelial,Cep85l,64.6064,2.4739828,0.0,0.0,0.7206162368011079,0.3792387208965317
495,Endothelial,Ceacam1,64.42189,5.149814,0.0,0.0,0.5776354509260863,0.03854700028982707
496,Endothelial,Efnb2,64.418526,6.1167474,0.0,0.0,0.5667301367491778,0.02299294754130036
497,Endothelial,Robo4,64.228195,7.239715,0.0,0.0,0.5572096243725116,0.009564293304994687
498,Endothelial,Myo18a,64.0043,3.2393036,0.0,0.0,0.6428942357625065,0.1941358322867356
499,Endothelial,Zfp366,63.988556,6.157602,0.0,0.0,0.5622295308983901,0.01970824074968602
500,Endothelial,Rsad2,63.84306,4.543418,0.0,0.0,0.5939068720789337,0.07086271857791518
501,Endothelial,Srgn,63.62909,2.3690207,0.0,0.0,0.9418383243898217,0.36271857791517725
502,Endothelial,Plk2,63.086304,3.1368358,0.0,0.0,0.6676475679418383,0.20065694135832288
503,Endothelial,Abcb1a,62.919216,5.323084,0.0,0.0,0.5610178293231781,0.030093710752584293
504,Endothelial,Ica1,62.397385,6.5478663,0.0,0.0,0.5450926086203912,0.015409139213602551
505,Endothelial,Smad7,61.86276,2.17313,0.0,0.0,0.7436385667301367,0.44208289054197664
506,Endothelial,Crim1,61.424614,2.237628,0.0,0.0,0.7207893370261381,0.3931504202492513
507,Endothelial,Dgkh,61.271076,2.4211924,0.0,0.0,0.7007097109226242,0.3257173219978746
508,Endothelial,Fam43a,61.030857,3.1220791,0.0,0.0,0.6264497143846287,0.186455414935755
509,Endothelial,Gimap1,60.88875,5.1939464,0.0,0.0,0.5433616063700882,0.023379383634431455
510,Endothelial,Mmp15,60.816006,5.925505,0.0,0.0,0.5353989960186948,0.02222007535503816
511,Endothelial,Rapgef4,60.796852,4.8177004,0.0,0.0,0.5537476198719058,0.051444304898077484
512,Endothelial,Tmem204,60.740387,2.128138,0.0,0.0,0.7245975419768046,0.3897207999227128
513,Endothelial,Cdkn1c,60.68156,2.4859846,0.0,0.0,0.7173273325255323,0.421553473094387
514,Endothelial,Ppp1r13b,60.54682,3.7819412,0.0,0.0,0.5809243552016617,0.11119698579847358
515,Endothelial,Fmo1,60.43746,2.5353909,0.0,0.0,0.6785528821187468,0.3489517920973819
516,Endothelial,Depp1,60.17345,6.648819,0.0,0.0,0.5281287865674226,0.019273500144913535
517,Endothelial,Ptp4a3,60.11365,2.5693765,0.0,0.0,0.6674744677168081,0.3153318519949763
518,Endothelial,Lipe,60.00529,3.7757802,0.0,0.0,0.5804050545265709,0.12496377161626895
519,Endothelial,Limch1,59.90219,2.7901392,0.0,0.0,0.6548381512895967,0.20297555791710944
520,Endothelial,Notch1,59.894047,2.6941674,0.0,0.0,0.6475679418383243,0.26253502077094
521,Endothelial,Hecw2,59.872807,3.1172128,0.0,0.0,0.6169292020079626,0.15191768911216308
522,Endothelial,Sox17,59.860836,6.921195,0.0,0.0,0.521897178466332,0.012607477538402087
523,Endothelial,Ggta1,59.778713,3.3006737,0.0,0.0,0.597022676129479,0.12544681673268282
524,Endothelial,Nos3,59.21331,6.4096823,0.0,0.0,0.5179158732906353,0.015457443725243937
525,Endothelial,Ppp1r16b,59.01049,4.6565733,0.0,0.0,0.5353989960186948,0.033619940102405564
526,Endothelial,Efr3b,58.879215,4.2994614,0.0,0.0,0.5509780162714212,0.08134479760409623
527,Endothelial,Dock4,58.873734,1.9819268,0.0,0.0,0.7566210836074087,0.48497729687952856
528,Endothelial,Efnb1,58.82981,3.5895739,0.0,0.0,0.5795395534014194,0.1456864071104241
529,Endothelial,Nav3,58.703472,3.7031345,0.0,0.0,0.581097455426692,0.13916529803883682
530,Endothelial,Nrp2,58.391575,2.570145,0.0,0.0,0.6671282672667475,0.3067819534344508
531,Endothelial,Tnfsf10,57.567135,5.5928254,0.0,0.0,0.5109918642894236,0.02724374456574244
532,Endothelial,Stox2,57.559048,2.473592,0.0,0.0,0.677514280768565,0.3783209351753454
533,Endothelial,Sema7a,57.553883,5.6007395,0.0,0.0,0.5106456638393629,0.024635300937107526
534,Endothelial,Eepd1,57.513866,3.085491,0.0,0.0,0.5951185736541458,0.17336489228093904
535,Endothelial,Fez2,57.24047,2.0064404,0.0,0.0,0.6949974034966245,0.44541590184523233
536,Endothelial,Lnx1,57.088856,5.349277,0.0,0.0,0.5113380647394842,0.03574533861462661
537,Endothelial,Sept4,57.07378,2.172825,0.0,0.0,0.6967284057469275,0.3621389237754806
538,Endothelial,Tek,56.225758,1.7615738,0.0,0.0,0.7611216894581962,0.49285093227707466
539,Endothelial,2900026A02Rik,56.194473,2.8478317,0.0,0.0,0.5959840747792973,0.21664573471162207
540,Endothelial,Cdk17,56.186653,1.9798661,0.0,0.0,0.6974208066470486,0.4223746497922906
541,Endothelial,Zbtb46,56.077938,3.248114,0.0,0.0,0.5693266401246322,0.15848710269539176
542,Endothelial,Smagp,55.385612,2.7349298,0.0,0.0,0.5945992729790549,0.14592792966863105
543,Endothelial,Nxpe4,55.36579,3.0301929,0.0,0.0,0.5785009520512376,0.1758767268862912
544,Endothelial,Myo1d,55.15499,2.0904508,0.0,0.0,0.6887657953955341,0.347599265771423
545,Endothelial,Scarb1,54.74898,4.2116303,0.0,0.0,0.5139345681149385,0.07211863588059125
546,Endothelial,Apold1,54.567493,4.6402817,0.0,0.0,0.5016444521377877,0.045647763501111
547,Endothelial,Epb41,54.452488,2.5216215,0.0,0.0,0.6190064047083261,0.2310404791807555
548,Endothelial,Meox2,54.074253,3.0482237,0.0,0.0,0.5646529340488142,0.17708433967732587
549,Endothelial,Ephb4,53.15096,3.4822094,0.0,0.0,0.5250129825168772,0.1228866776156893
550,Endothelial,Tspan9,52.898,1.9474914,0.0,0.0,0.6711095724424442,0.408704472997778
551,Endothelial,Tspan12,52.679054,2.7931046,0.0,0.0,0.5653453349489355,0.1929282194957009
552,Endothelial,Plekho1,52.676056,2.1864455,0.0,0.0,0.642028734637355,0.2203168775963675
553,Endothelial,Nxn,52.614426,1.8856529,0.0,0.0,0.6981132075471698,0.4486039996135639
554,Endothelial,Myo1b,52.52979,2.3161144,0.0,0.0,0.6093127921066297,0.24891314848806878
555,Endothelial,Mtss1,52.485497,2.2851691,0.0,0.0,0.6212567076337199,0.20374843010337165
556,Endothelial,Thbd,52.458607,2.2491376,0.0,0.0,0.637874329236628,0.32108008888030143
557,Endothelial,Cd38,52.377743,3.4080007,0.0,0.0,0.5163579712653626,0.0855955946285383
558,Endothelial,Nostrin,52.332687,3.2964275,0.0,0.0,0.5303790894928163,0.12095449715003381
559,Endothelial,Adam15,52.169178,1.9643676,0.0,0.0,0.6567422537649299,0.41411457830161336
560,Endothelial,Sult1a1,52.096146,2.8983853,0.0,0.0,0.5547862212220875,0.17466911409525648
561,Endothelial,H2-Q7,51.776684,2.383401,0.0,0.0,0.6198719058334776,0.2606994493285673
562,Endothelial,Sox7,51.64076,3.7300808,0.0,0.0,0.5040678552882119,0.10293691430779635
563,Endothelial,Yes1,51.482407,2.8000834,0.0,0.0,0.5580751254976631,0.20007728721862622
564,Endothelial,Tnfaip1,51.408203,2.0415046,0.0,0.0,0.6335468236108707,0.38522848034006374
565,Endothelial,B4galt4,51.20689,3.516255,0.0,0.0,0.5083953609139692,0.12433581296493093
566,Endothelial,Asap2,51.136105,1.7812859,0.0,0.0,0.6851306906698978,0.43763887547096897
567,Endothelial,9930111J21Rik2,50.723885,2.4819014,0.0,0.0,0.5767699498009348,0.22113805429427108
568,Endothelial,Znrf1,50.708538,1.9450312,0.0,0.0,0.6396053314869309,0.39088010820210606
569,Endothelial,AU020206,50.37993,2.910808,0.0,0.0,0.5444002077202701,0.189450294657521
570,Endothelial,Fzd4,50.324524,2.2213182,0.0,0.0,0.601177081530206,0.2921456864071104
571,Endothelial,Cdc42ep3,50.073254,2.5970056,0.0,0.0,0.5611909295482084,0.2036035165684475
572,Endothelial,Tspan18,49.543617,3.253119,0.0,0.0,0.5037216548381513,0.1273789971983383
573,Endothelial,Myo6,49.38508,2.1523347,0.0,0.0,0.6056776873809936,0.3235436189740122
574,Endothelial,Psmb9,49.251778,1.9415014,0.0,0.0,0.6404708326120824,0.3870157472707951
575,Endothelial,Dhrs3,48.895035,1.5689181,0.0,0.0,0.7084992210489873,0.4999516954883586
576,Endothelial,Lrch1,48.542435,1.8928413,0.0,0.0,0.6401246321620218,0.3721862621968892
577,Endothelial,Piezo1,48.442665,2.0409331,0.0,0.0,0.6235070105591137,0.3762921456864071
578,Endothelial,BC028528,48.338043,2.336781,0.0,0.0,0.5705383416998442,0.25359868611728337
579,Endothelial,Kctd12b,48.29589,3.178877,0.0,0.0,0.5115111649645144,0.17220558400154573
580,Endothelial,Gbp7,48.24711,2.316395,0.0,0.0,0.6015232819802666,0.3363443145589798
581,Endothelial,Ccnd1,47.54228,1.7379365,0.0,0.0,0.7015752120477756,0.48850352622934984
582,Endothelial,Hdac7,46.86341,1.7498488,0.0,0.0,0.6300848191102648,0.4037774128103565
583,Endothelial,Bmp6,46.50877,1.902006,0.0,0.0,0.6570884542149905,0.45140566128876436
584,Endothelial,Hpcal1,46.33613,1.6874878,0.0,0.0,0.6416825341872945,0.4212636460245387
585,Endothelial,Fmnl3,46.06579,2.1582067,0.0,0.0,0.5627488315734811,0.2833542652883779
586,Endothelial,Phldb2,45.65824,2.2095287,0.0,0.0,0.5534014194218453,0.2496377161626896
587,Endothelial,Rasgrp2,45.420094,2.4335911,0.0,0.0,0.5191275748658474,0.18143174572505072
588,Endothelial,Prkd1,45.166866,2.3387854,0.0,0.0,0.5485546131209971,0.24403439281228867
589,Endothelial,Cbfa2t3,44.389523,1.9252032,0.0,0.0,0.575731348450753,0.29770070524586995
590,Endothelial,Fam117b,43.82022,2.0219262,0.0,0.0,0.5724424441751774,0.3192928219495701
591,Endothelial,Cds2,43.454166,2.1517737,0.0,0.0,0.5338410939934222,0.26461211477151964
592,Endothelial,S100a1,42.878296,1.8045071,0.0,0.0,0.5855980612774797,0.36812868321901265
593,Endothelial,Dnm3,42.70846,1.9051054,0.0,0.0,0.5937337718539034,0.3733455704762825
594,Endothelial,Rnf144a,42.51809,2.3042328,0.0,0.0,0.5059719577635451,0.21625929861849097
595,Endothelial,Sh3rf1,42.505375,1.6392274,0.0,0.0,0.6200450060585079,0.4120857888126751
596,Endothelial,Rgs3,42.06556,1.9782038,0.0,0.0,0.5471698113207547,0.2953820886870834
597,Endothelial,Myo1e,41.890583,1.5019525,0.0,0.0,0.6491258438635971,0.4034392812288668
598,Endothelial,Filip1,41.355644,1.4069483,0.0,0.0,0.6669551670417172,0.426915273886581
599,Endothelial,St8sia4,40.755196,2.0186749,0.0,0.0,0.5037216548381513,0.16621582455801373
600,Endothelial,Trim24,40.208595,1.6857978,0.0,0.0,0.5759044486757833,0.38102598782726305
601,Endothelial,9530026P05Rik,40.000896,1.8441852,0.0,0.0,0.5925220702786914,0.355327987634045
602,Endothelial,Elovl5,39.94747,2.0773063,0.0,0.0,0.5040678552882119,0.24789875374359965
603,Endothelial,Stim2,39.74205,1.3973826,0.0,0.0,0.6264497143846287,0.4886001352526326
604,Endothelial,Tpst2,39.586487,1.7419398,0.0,0.0,0.5463043101956032,0.34542556274756064
605,Endothelial,Adipor2,39.18202,1.6734117,0.0,0.0,0.5701921412497837,0.4037774128103565
606,Endothelial,Dip2b,38.83776,1.3255283,0.0,0.0,0.6402977323870521,0.49487972176601297
607,Endothelial,Tgm2,38.757957,1.481009,0.0,0.0,0.6027349835554786,0.40918751811419185
608,Endothelial,Plod1,38.682995,1.3906398,0.0,0.0,0.6145057988575385,0.4863781277171288
609,Endothelial,Cyth1,38.50014,1.4536773,0.0,0.0,0.599446079279903,0.3556661192155347
610,Endothelial,Tmem245,38.245983,1.7424378,0.0,0.0,0.5426692054699671,0.34948314172543715
611,Endothelial,Tap2,38.212444,1.4165891,0.0,0.0,0.5978881772546304,0.4733359095739542
612,Endothelial,Adarb1,38.103416,1.5429289,0.0,0.0,0.5881945646529341,0.39971983383247994
613,Endothelial,Ptprk,37.895992,1.8112469,0.0,0.0,0.5302059892677861,0.2830161337068882
614,Endothelial,Ebf3,37.762463,1.5377333,0.0,0.0,0.5767699498009348,0.3936334653656652
615,Endothelial,Gopc,37.52545,1.8517147,3.5429199659457954e-308,9.299444804923577e-307,0.5182620737406959,0.32518597236981933
616,Endothelial,4930402H24Rik,37.392284,1.4112877,5.2156179016051766e-306,1.3612467579088369e-304,0.6077548900813571,0.47579943966766497
617,Endothelial,Plscr1,37.132004,1.9662887,8.557641990146403e-302,2.206736994024574e-300,0.5016444521377877,0.2683798666795479
618,Endothelial,Lgals9,37.023987,1.4166906,4.709873538243013e-300,1.211619658822117e-298,0.5944261727540245,0.45952081924451743
619,Endothelial,Cdc42bpb,36.493835,1.4270637,1.3889123580567295e-291,3.503205896864181e-290,0.5710576423749351,0.4326635107719061
620,Endothelial,Lyn,36.45236,1.0924687,6.311979001782777e-291,1.589565070768775e-289,0.7053834169984421,0.42445174379287026
621,Endothelial,Pik3c2a,36.374966,1.2895956,1.0593083918964379e-289,2.6573248976205515e-288,0.617794703133114,0.4778282291566032
622,Endothelial,Ttc7b,35.976017,1.7582674,1.9841840182594006e-283,4.9050062044031196e-282,0.5061450579885753,0.30388368273596755
623,Endothelial,Bcl2l1,35.80932,1.5290414,7.908867594084181e-281,1.9358437473465337e-279,0.555651722347239,0.3850835668051396
624,Endothelial,Fryl,35.622047,1.3408412,6.38529644077144e-278,1.5546704041501203e-276,0.598234377704691,0.48333494348372136
625,Endothelial,Epn2,35.334023,1.2131445,1.7643413478613434e-273,4.241382011593706e-272,0.6169292020079626,0.49676359772002704
626,Endothelial,Trim25,35.060776,1.4730642,2.6717223792014773e-269,6.347060854490045e-268,0.5608447290981479,0.3800115930827939
627,Endothelial,Spred2,35.01859,1.3317279,1.1729324689463705e-268,2.7782923521594698e-267,0.5926951705037217,0.48005023669210706
628,Endothelial,Mfhas1,34.83615,1.7118243,6.901047288035276e-266,1.6215452088371097e-264,0.5025099532629392,0.3001159308279393
629,Endothelial,Zfp608,34.302624,1.4717311,7.170925921806959e-258,1.650130744016662e-256,0.5532283191968149,0.3932470292725341
630,Endothelial,Hmg20b,34.21523,1.248872,1.4355838604408456e-256,3.284750172525351e-255,0.5817898563268132,0.4840112066467008
631,Endothelial,Lrrc8a,33.80953,1.2421888,1.428610623321192e-250,3.2118867669863987e-249,0.5876752639778432,0.4643029658970148
632,Endothelial,Git2,33.781548,1.338363,3.6810686116932074e-250,8.264485405320946e-249,0.5658646356240263,0.44237271761182495
633,Endothelial,Xaf1,33.68608,1.5413537,9.243563601634735e-249,2.0652487950088403e-247,0.5284749870174831,0.3650371944739639
634,Endothelial,Mylip,32.759758,1.5538354,2.204877772395891e-235,4.78712030139888e-234,0.517742773065605,0.3470679161433678
635,Endothelial,Phactr4,32.28266,1.530627,1.2251130357740682e-228,2.600445388557909e-227,0.516011770815302,0.3662931117766399
636,Endothelial,Gatad2a,31.745235,1.2002609,3.6944091862254254e-221,7.563348165966256e-220,0.5637874329236628,0.4771036614819824
637,Endothelial,Tsnax,30.75408,1.4086035,1.0784814275833695e-207,2.1127896170830756e-206,0.5220702786913622,0.42976524007342287
638,Endothelial,Dram2,30.722357,1.4354707,2.8624551434561092e-207,5.594089849060562e-206,0.5014713519127575,0.36271857791517725
639,Endothelial,Grasp,30.286964,1.233244,1.7021902502030807e-201,3.265312669507217e-200,0.5478622122208758,0.4296686310501401
640,Endothelial,Eif4ebp2,30.280611,1.1322542,2.063777932533088e-201,3.9565956384697594e-200,0.5675956378743292,0.49299584581199885
641,Endothelial,Nus1,29.911308,1.2795633,1.4026390869596812e-196,2.6389395642478617e-195,0.5283018867924528,0.44246932663510774
642,Endothelial,Stard13,29.8282,1.2061303,1.6837283505145975e-195,3.15125622007906e-194,0.5762506491258439,0.4711622065500918
643,Endothelial,N4bp1,29.539927,1.2567602,8.846394378660478e-192,1.632033385800306e-190,0.5232819802665744,0.3995266157859144
644,Endothelial,Vamp5,29.271822,1.2035301,2.3693584433525857e-188,4.3266254153641533e-187,0.5393803011943915,0.436141435610086
645,Endothelial,Myo1c,29.224611,1.1688378,9.440946729606354e-188,1.7162216507057496e-186,0.5476891119958456,0.47517148101632695
646,Endothelial,Tmtc1,28.652142,1.1326932,1.5074949910006866e-180,2.6307824748355224e-179,0.5670763371992383,0.4395710559366245
647,Endothelial,Inpp5a,28.272533,1.27984,7.52290110641505e-176,1.298112571996846e-174,0.5030292539380301,0.38725726982900205
648,Endothelial,Bag5,27.476267,1.1058782,3.3739533138214824e-166,5.60041556487026e-165,0.5296866885926952,0.4611631726403246
649,Endothelial,Pcnx,27.049976,1.1363151,3.821948410735226e-161,6.200583137717929e-160,0.5322831919681495,0.45063278910250215
650,Endothelial,Parp14,26.482677,1.078553,1.534677854163773e-154,2.4275881686270165e-153,0.5534014194218453,0.4685054584098155
651,Endothelial,Palm,26.424616,1.0057468,7.145136866965932e-154,1.126370819091773e-152,0.5620564306733599,0.4958941165104821
652,Endothelial,Oaz2,25.704254,1.1581044,1.0476427338215172e-145,1.5946791919579295e-144,0.5146269690150597,0.4550284996618684
653,Endothelial,Fas,25.61199,1.151995,1.1217328287313305e-144,1.6994436591079777e-143,0.5123766660896659,0.4249830934209255
654,Endothelial,Lrmda,25.607872,1.0524279,1.2466649435590052e-144,1.8869469152743782e-143,0.5767699498009348,0.4487972176601295
655,Endothelial,Klf12,24.857517,1.0444777,2.1445553528863243e-136,3.1399986198609966e-135,0.5445733079453003,0.44541590184523233
656,Endothelial,Swap70,24.016687,1.0180053,1.8615613686051644e-127,2.596134288786943e-126,0.513069066989787,0.42913728142208485
657,Fibroblast,Col1a2,136.80217,6.2217774,0.0,0.0,0.9934859982539789,0.12590610976872627
658,Fibroblast,Dpt,136.39307,6.3122396,0.0,0.0,0.9873749244510107,0.10079392474974111
659,Fibroblast,Htra3,135.82591,6.1179934,0.0,0.0,0.9861661406218521,0.13056610286503278
660,Fibroblast,Serping1,135.80168,5.9944925,0.0,0.0,0.9897924921093277,0.15619606489471868
661,Fibroblast,Lum,135.45367,6.2318573,0.0,0.0,0.9846887381639917,0.1479979288919572
662,Fibroblast,Bgn,135.25589,5.7536592,0.0,0.0,0.9921429051104694,0.2329996548153262
663,Fibroblast,Col1a1,135.17519,6.3534656,0.0,0.0,0.98515882076422,0.08396617190196755
664,Fibroblast,Bicc1,134.7797,5.859297,0.0,0.0,0.9885165536229937,0.0887124611667242
665,Fibroblast,Col3a1,134.6127,5.9953823,0.0,0.0,0.987710697736888,0.17362789092164307
666,Fibroblast,Lama2,133.57043,5.9354906,0.0,0.0,0.9920757504532939,0.09880911287538834
667,Fibroblast,Ccdc80,133.11188,5.186477,0.0,0.0,0.9871063058223087,0.19917155678287884
668,Fibroblast,Abca8a,132.47876,5.8770742,0.0,0.0,0.9762272513598818,0.10717984121505005
669,Fibroblast,Fstl1,132.22733,5.000143,0.0,0.0,0.9865019139077295,0.18303417328270624
670,Fibroblast,Pcolce,132.16832,5.1724763,0.0,0.0,0.9730709824726345,0.14497756299620296
671,Fibroblast,Tnxb,132.03445,5.7844934,0.0,0.0,0.9676986098985965,0.09837763203313774
672,Fibroblast,Mmp2,132.02467,5.7583065,0.0,0.0,0.9658854341548586,0.07913358646876079
673,Fibroblast,Loxl1,131.8164,6.2442503,0.0,0.0,0.9602444429521187,0.0510010355540214
674,Fibroblast,Sdc2,131.1064,5.4208,0.0,0.0,0.9747498489020213,0.08957542285122541
675,Fibroblast,Col6a1,130.82063,5.47176,0.0,0.0,0.9683701564703512,0.08983431135657577
676,Fibroblast,Lhfp,130.59656,5.2495217,0.0,0.0,0.991941441138943,0.11719019675526407
677,Fibroblast,Rbms3,130.2165,5.316108,0.0,0.0,0.9888523269088711,0.09898170521228858
678,Fibroblast,Fbln1,130.19708,6.4245863,0.0,0.0,0.9497683164327446,0.06541249568519157
679,Fibroblast,Gpm6b,130.01306,6.455995,0.0,0.0,0.948693841917937,0.04219882637210908
680,Fibroblast,Pdgfra,129.88635,5.9263334,0.0,0.0,0.9509099456047276,0.05730065585088022
681,Fibroblast,Igfbp4,129.85863,4.3767476,0.0,0.0,0.9828755624202539,0.31057991025198484
682,Fibroblast,Nfix,129.40692,3.5658815,0.0,0.0,0.9871734604794843,0.37072833966171903
683,Fibroblast,Col6a2,129.23936,5.5010643,0.0,0.0,0.9552078436639581,0.07654470141525717
684,Fibroblast,Crispld2,129.19252,5.909995,0.0,0.0,0.9513128735477805,0.07870210562651019
685,Fibroblast,Rbp1,129.05191,5.7084684,0.0,0.0,0.9517158014908333,0.08344839489126683
686,Fibroblast,Ogn,128.95683,6.657095,0.0,0.0,0.9384863340272648,0.06247842595788747
687,Fibroblast,Gpx3,128.92046,5.817712,0.0,0.0,0.9470149754885502,0.11201242664825682
688,Fibroblast,Celf2,128.65831,3.8582897,0.0,0.0,0.9928144516822242,0.4403693476009665
689,Fibroblast,Pcsk6,128.41391,6.0922537,0.0,0.0,0.9396951178564233,0.07309285467725234
690,Fibroblast,Cygb,128.21036,5.2200537,0.0,0.0,0.9754885501309516,0.12210907835692095
691,Fibroblast,Kcnt2,127.95246,5.5707936,0.0,0.0,0.9529917399771675,0.06687953054884363
692,Fibroblast,Ptgis,126.939964,5.910969,0.0,0.0,0.9317708683097172,0.04927511218501898
693,Fibroblast,Pam,126.92063,3.782216,0.0,0.0,0.9871063058223087,0.37279944770452195
694,Fibroblast,Mxra8,126.896545,5.111985,0.0,0.0,0.9398965818279498,0.08759061097687262
695,Fibroblast,Medag,126.840256,6.425063,0.0,0.0,0.9237794641058358,0.038919571971004485
696,Fibroblast,Lamc1,126.65731,3.6690912,0.0,0.0,0.9791820562756027,0.43346565412495686
697,Fibroblast,Clec3b,126.636055,6.728633,0.0,0.0,0.9233093815056074,0.07913358646876079
698,Fibroblast,Smoc2,126.532585,6.538586,0.0,0.0,0.9237794641058358,0.07317915084570245
699,Fibroblast,Lrp1,126.52671,3.5154912,0.0,0.0,0.994627627425962,0.37702795995857785
700,Fibroblast,Islr,126.23933,6.087477,0.0,0.0,0.9227721442482036,0.05151881256472213
701,Fibroblast,Prelp,126.19749,5.413718,0.0,0.0,0.9349271371969646,0.0688643424231964
702,Fibroblast,Gpc6,125.53345,5.247912,0.0,0.0,0.978376200389497,0.09294097342078012
703,Fibroblast,Mfap5,125.5155,5.815073,0.0,0.0,0.9264656503928548,0.10795650673110115
704,Fibroblast,Dpep1,125.00862,6.3184533,0.0,0.0,0.9149150493586731,0.08215395236451502
705,Fibroblast,Serpinf1,124.90461,4.6622415,0.0,0.0,0.9390235712846686,0.15248532965136347
706,Fibroblast,Rarres2,124.670204,4.840497,0.0,0.0,0.956752400778994,0.11969278564031757
707,Fibroblast,Pcdh9,124.26648,7.0548186,0.0,0.0,0.9037002216103687,0.03244735933724543
708,Fibroblast,Col5a2,124.10816,5.064328,0.0,0.0,0.9358673023974212,0.08318950638591646
709,Fibroblast,Rnase4,124.048706,3.7221112,0.0,0.0,0.9733396011013363,0.3126510182947877
710,Fibroblast,Col15a1,123.72818,4.781271,0.0,0.0,0.9415082936001612,0.16577493959268208
711,Fibroblast,Sulf1,123.649666,5.3121676,0.0,0.0,0.9267342690215566,0.0742147048671039
712,Fibroblast,Gas1,123.612724,5.693504,0.0,0.0,0.9167282251024108,0.06765619606489472
713,Fibroblast,Entpd2,123.60544,5.7476363,0.0,0.0,0.9081995836411255,0.05065585088022092
714,Fibroblast,Cpq,123.59626,3.6231656,0.0,0.0,0.9744812302733195,0.2865032792544011
715,Fibroblast,Col5a1,123.35194,5.6026464,0.0,0.0,0.9100799140420388,0.04780807732136693
716,Fibroblast,Tenm3,122.941246,6.6392674,0.0,0.0,0.894835806863206,0.0232136693130825
717,Fibroblast,Scn7a,122.37484,5.3073893,0.0,0.0,0.9116244711570748,0.05790472903003107
718,Fibroblast,Rora,122.14058,3.6393397,0.0,0.0,0.9911355852528373,0.41948567483603727
719,Fibroblast,Pcolce2,121.786545,6.428522,0.0,0.0,0.8879860318313075,0.036503279254401104
720,Fibroblast,Fxyd1,121.38509,4.548837,0.0,0.0,0.9337855080249815,0.08776320331377287
